name,classification,frequency_female,frequency_male,frequency_total,ratio,names
NISLANDIA,F,45,0,45,1.0,|NISLANDIA|
NISLANE,F,136,0,136,1.0,|NISLANE|
NISLANIA,F,22,0,22,1.0,|NISLANIA|
NISLEI,F,196,86,282,0.6950354609929078,|NISLEI|NISLEY|NIZELI|
NISLEIA,F,27,0,27,1.0,|NISLEIA|
NISLEIDE,F,62,0,62,1.0,|NISLEIDE|
NISMAR,M,0,29,29,1.0,|NISMAR|
NISO,M,0,102,102,1.0,|NISO|NIZO|
NIZOMAR,M,20,214,234,0.9145299145299145,|NISOMAR|NIZOMAR|
NISRAEL,M,0,20,20,1.0,|NISRAEL|
NISSANDRA,F,40,0,40,1.0,|NISSANDRA|
NISSANDRO,M,0,22,22,1.0,|NISSANDRO|
NISSEIA,F,77,0,77,1.0,|NISSEIA|
NISSIA,F,52,0,52,1.0,|NISSIA|
NISSIM,M,0,37,37,1.0,|NISSIM|
NISVALDO,M,0,137,137,1.0,|NISVALDO|
NITIA,F,36,30,66,0.5454545454545454,|NITAI|NITIA|
NITALMA,F,78,0,78,1.0,|NITALMA|
NITCHELLY,F,27,0,27,1.0,|NITCHELLY|
NITAEL,M,0,110,110,1.0,|NITAEL|NITHAEL|
NITIANE,F,38,0,38,1.0,|NITIANE|
NITIELE,F,272,0,272,1.0,|NITIELE|
NITIELI,F,141,0,141,1.0,|NITIELI|NITIELY|
NIUAN,M,0,33,33,1.0,|NIUAN|
NIUANE,F,33,0,33,1.0,|NIUANE|
NIUARA,F,28,0,28,1.0,|NIUARA|
NIUCE,F,73,0,73,1.0,|NIUCE|
NIUCEIA,F,128,0,128,1.0,|NIUCEIA|
NIUCELIA,F,73,0,73,1.0,|NIUCELIA|
NIUCILENE,F,29,0,29,1.0,|NIUCILENE|
NIUDA,F,112,0,112,1.0,|NEIUDA|NIUDA|
NIUDETE,F,30,0,30,1.0,|NIUDETE|
NIUMAR,F,114,89,203,0.5615763546798029,|NEIUMA|NIUMA|NIUMAR|
NIURA,F,410,0,410,1.0,|NIURA|
NIUZA,F,1457,0,1457,1.0,|NEIUSA|NEIUZA|NIUSA|NIUZA|
NIUSLENE,F,20,0,20,1.0,|NIUSLENE|
NIUTON,M,0,195,195,1.0,|NEIUTON|NIUTON|
NIUVA,F,105,0,105,1.0,|NIUVA|
NIUVAN,M,0,21,21,1.0,|NIUVAN|
NIUZETE,F,288,0,288,1.0,|NIUSETE|NIUZETE|
NIVADO,M,0,255,255,1.0,|NEIVADO|NIVADO|
NIVAILSON,M,0,21,21,1.0,|NIVAILSON|
NIVELTON,M,0,102,102,1.0,|NIVAILTON|NIVALTON|NIVELTON|
NIVALCI,M,68,241,309,0.7799352750809061,|NIVALCI|NIVALCIR|
NIVALDETE,F,368,0,368,1.0,|NIVALDETE|
NIVALDIR,M,0,202,202,1.0,|NIVALDI|NIVALDIR|
NIVALDINA,F,565,0,565,1.0,|NIVALDINA|
NIVALDINO,M,0,332,332,1.0,|NIVALDINO|
NIVALDIRA,F,21,0,21,1.0,|NIVALDIRA|
NIVALMIR,M,0,28,28,1.0,|NIVALMIR|
NIVALTER,M,0,75,75,1.0,|NIVALTER|
NIVALTO,M,0,60,60,1.0,|NIVALTO|
NIVANILDO,M,0,232,232,1.0,|NIVANALDO|NIVANILDO|
NIVANDO,M,0,267,267,1.0,|NEIVANDO|NIVANDO|
NIVANEIDE,F,114,0,114,1.0,|NIVANEIDE|
NIVANETE,F,93,0,93,1.0,|NIVANETE|
NIVANILDA,F,111,0,111,1.0,|NIVANILDA|
NIVANILDE,F,52,0,52,1.0,|NIVANILDE|
NIVANILSON,M,0,59,59,1.0,|NIVANILSON|
NIVANIO,M,0,69,69,1.0,|NIVANIO|
NIVARDO,M,0,233,233,1.0,|NIVARDO|
NIVAUDO,M,0,38,38,1.0,|NIVAUDO|
NIVEA,F,14313,35,14348,0.997560635628659,|NIVEA|NYVEA|
NIVEO,M,0,213,213,1.0,|NIVEO|
NIVERCINO,M,0,57,57,1.0,|NIVERCINO|
NIVERSINO,M,0,44,44,1.0,|NIVERSINO|
NIVERTON,M,0,81,81,1.0,|NIVERTON|
NIVES,F,63,0,63,1.0,|NEIVES|NIVES|
NIVIAN,F,81,0,81,1.0,|NIVIAN|
NIVIO,M,0,785,785,1.0,|NIVIO|
NIVONE,F,51,0,51,1.0,|NIVONE|
NIVONEIDE,F,38,0,38,1.0,|NIVONEIDE|
NIXSON,M,0,72,72,1.0,|NIXSON|
NIZALDO,M,0,61,61,1.0,|NIZALDO|
NIZARIO,M,0,25,25,1.0,|NIZARIO|
NIZEA,F,86,0,86,1.0,|NISEA|NIZEA|
NIZELDA,F,107,0,107,1.0,|NIZALDA|NIZELDA|NIZILDA|
NIZELIA,F,158,0,158,1.0,|NISELIA|NIZELIA|
NIZETH,F,30,0,30,1.0,|NIZETH|
NIZIELE,F,54,0,54,1.0,|NIZELE|NIZIELE|
NOAH,M,210,612,822,0.7445255474452555,|NOA|NOAH|NOAR|NOHA|
NOAB,F,25,25,50,0.5,|NOAB|NOHAD|
NOADE,F,55,47,102,0.5392156862745098,|NOABE|NOADE|
NOADIA,F,429,0,429,1.0,|NOABIA|NOADIA|
NOACIR,M,0,86,86,1.0,|NOACI|NOACIR|
NOADIAS,F,26,0,26,1.0,|NOADIAS|
NOADJA,F,29,0,29,1.0,|NOADJA|
NOAIDE,F,33,0,33,1.0,|NOAIDE|
NOAN,M,25,426,451,0.9445676274944568,|NOAM|NOAN|NOHAN|
NOAMI,F,25,0,25,1.0,|NOAMI|
NOANA,F,106,0,106,1.0,|NOANA|NOHANA|
NOANE,F,81,0,81,1.0,|NOANE|
NOANI,F,53,0,53,1.0,|NOANI|NOANY|
NOARA,F,347,0,347,1.0,|NOARA|NOHARA|
NOBALDO,M,0,25,25,1.0,|NOBALDO|
NOBEL,M,0,75,75,1.0,|NOBEL|
NOBELIA,F,116,0,116,1.0,|NOBELIA|
NOBELINO,M,0,74,74,1.0,|NOBELINO|NOBILINO|
NOBERTA,F,278,0,278,1.0,|NOBERTA|
NOBERTINA,F,55,0,55,1.0,|NOBERTINA|
NOBERTO,M,0,3664,3664,1.0,|NOBERTO|
NOBIA,F,44,0,44,1.0,|NOBIA|
NOBORO,M,0,169,169,1.0,|NOBORO|
NOBORU,M,0,255,255,1.0,|NOBORU|
NOBRE,M,0,57,57,1.0,|NOBRE|
NODSON,M,0,48,48,1.0,|NOBSON|NODSON|
NOBUAKI,M,0,26,26,1.0,|NOBUAKI|
NOBUKO,F,731,0,731,1.0,|NOBUCO|NOBUKO|
NOBUHIRO,M,0,23,23,1.0,|NOBUHIRO|
NOBUO,M,0,315,315,1.0,|NOBOR|NOBUO|
NOBUYOSHI,M,0,61,61,1.0,|NOBUYOSHI|
NOCLECI,M,0,26,26,1.0,|NOCLECI|
NODARIO,M,0,57,57,1.0,|NODARIO|
NODIER,M,0,26,26,1.0,|NODIER|
NODIR,M,0,167,167,1.0,|NODIR|
NOE,M,83,10447,10530,0.9921177587844254,|NOE|NOER|
NOECI,F,691,123,814,0.8488943488943489,|NOECI|NOECIR|NOECY|
NOECIA,F,27,0,27,1.0,|NOECIA|
NOECIO,M,0,34,34,1.0,|NOECIO|
NOEDE,F,26,0,26,1.0,|NOEDE|
NOEDES,M,30,52,82,0.6341463414634146,|NOEDES|
NOEDI,M,289,401,690,0.5811594202898551,|NOEDI|NOEDIR|NOEDY|
NOEDIA,F,55,0,55,1.0,|NOEDIA|
NOEDINA,F,33,0,33,1.0,|NOEDINA|
NOEDISON,M,0,36,36,1.0,|NOEDISON|
NOEDJA,F,27,0,27,1.0,|NOEDJA|
NOEDNA,F,26,0,26,1.0,|NOEDNA|
NOEDSON,M,0,238,238,1.0,|NOEDSON|
NOIDE,F,109,25,134,0.8134328358208955,|NOEIDE|NOIDE|
NOEMA,F,983,65,1048,0.9379770992366412,|NOEMA|NOEMAR|
NOEME,F,4673,53,4726,0.9887854422344478,|NOEME|
NOEMEA,F,171,0,171,1.0,|NOEMEA|
NOEMI,F,29097,363,29460,0.9876782077393076,|NOEMI|NOEMIR|NOEMY|
NOEMIA,F,48383,127,48510,0.9973819830962688,|NOEMIA|
NOEMIE,F,31,0,31,1.0,|NOEMIE|
NOEMIO,M,0,399,399,1.0,|NOEMIO|
NOEMIS,F,47,0,47,1.0,|NOEMIS|
NOEMISIA,F,25,0,25,1.0,|NOEMISIA|
NOENE,F,95,0,95,1.0,|NOENE|
NOENI,F,359,0,359,1.0,|NOENI|NOENIR|NOENY|
NOENO,M,0,21,21,1.0,|NOENO|
NOERCI,F,78,38,116,0.6724137931034483,|NOERCI|
NOESIA,F,257,0,257,1.0,|NOESIA|NOEZIA|
NOESIO,M,0,115,115,1.0,|NOESIO|NOEZIO|
NOGA,F,39,0,39,1.0,|NOGA|
NOGUEIRA,M,37,184,221,0.832579185520362,|NOGUEIRA|
NOIR,M,134,464,598,0.7759197324414716,|NOEI|NOI|NOIR|
NOIA,F,38,0,38,1.0,|NOIA|
NOIANE,F,20,0,20,1.0,|NOIANE|
NOIDES,F,37,0,37,1.0,|NOIDES|
NOILVES,F,35,0,35,1.0,|NOILVES|
NOIMAR,M,0,52,52,1.0,|NOIMA|NOIMAR|
NOIMI,F,196,0,196,1.0,|NOIMI|NOIMIR|
NOINA,F,22,0,22,1.0,|NOINA|
NOISE,F,62,0,62,1.0,|NOISE|NOIZE|
NOISES,M,0,27,27,1.0,|NOISES|
NOISA,F,50,0,50,1.0,|NOISA|NOIZA|
NOLASCO,M,0,22,22,1.0,|NOLASCO|
NOMA,F,90,20,110,0.8181818181818182,|NOMA|NOMAR|
NOMARIA,F,26,0,26,1.0,|NOMARIA|
NOMERIANA,F,23,0,23,1.0,|NOMERIANA|
NOMERIANO,M,0,31,31,1.0,|NOMERIANO|
NOMI,F,54,0,54,1.0,|NOMI|
NOMINANDO,M,0,33,33,1.0,|NOMINANDO|
NOMINATO,M,0,63,63,1.0,|NOMINATO|
NONATA,F,1326,0,1326,1.0,|NONATA|
NONATO,M,38,7467,7505,0.9949367088607595,|NONATO|
NONDAS,M,0,48,48,1.0,|NONDAS|
NONES,M,0,32,32,1.0,|NONES|
NONIA,F,21,0,21,1.0,|NONIA|
NONICA,F,51,0,51,1.0,|NONICA|
NONITA,F,41,0,41,1.0,|NONITA|
NONITO,M,0,35,35,1.0,|NONITO|
NONO,M,0,38,38,1.0,|NONO|
NORA,F,2301,0,2301,1.0,|NORA|NORAH|
NORACI,F,623,64,687,0.9068413391557496,|NORACI|NORACIR|NORACY|
NORAIR,M,137,150,287,0.5226480836236934,|NORAI|NORAIR|NORIA|
NORAIA,F,22,0,22,1.0,|NORAIA|
NORAIDE,F,107,0,107,1.0,|NORAIDE|
NORIEL,M,0,205,205,1.0,|NORAIL|NORIEL|NOROEL|
NORALDINA,F,118,0,118,1.0,|NORALDINA|
NORALDINO,M,0,639,639,1.0,|NORALDINO|
NORALDO,M,0,167,167,1.0,|NORALDO|NORILDO|NOROALDO|
NORLI,F,311,206,517,0.6015473887814313,|NORALI|NORELI|NORLEI|NORLEY|NORLI|NORLY|NOROLI|
NORALICE,F,134,0,134,1.0,|NORALICE|
NORELINO,M,0,56,56,1.0,|NORALINO|NORELINO|
NORRANA,F,107,0,107,1.0,|NORANA|NORRANA|
NORANDI,F,33,0,33,1.0,|NORANDI|NORANDIR|
NORRANE,F,89,0,89,1.0,|NORANE|NORRANE|
NORANEI,F,1030,0,1030,1.0,|NORANEI|NORANEY|NORANI|
NORANEIDE,F,154,0,154,1.0,|NORANEIDE|
NORATO,M,0,373,373,1.0,|NORATO|
NORBELIA,F,176,0,176,1.0,|NORBELIA|NORDELIA|
NORBERT,M,0,193,193,1.0,|NORBERT|
NORBERTA,F,414,0,414,1.0,|NORBERTA|
NORBERTINA,F,60,0,60,1.0,|NORBERTINA|
NORBERTINO,M,0,21,21,1.0,|NORBERTINO|
NORBERTO,M,24,13086,13110,0.9981693363844394,|NORBERTO|
NORBETO,M,0,272,272,1.0,|NORBETO|
NORCA,F,43,0,43,1.0,|NORCA|NORKA|
NORCI,F,229,40,269,0.8513011152416357,|NORCI|NORCY|
NORDELIO,M,0,66,66,1.0,|NORDELIO|
NOREDI,M,22,104,126,0.8253968253968254,|NOREDI|
NOREDINO,M,0,31,31,1.0,|NOREDINO|
NORALINA,F,109,0,109,1.0,|NORALINA|NORELINA|
NOREMA,F,27,0,27,1.0,|NOREMA|
NORENA,F,71,0,71,1.0,|NORENA|
NORENI,F,84,0,84,1.0,|NORENI|
NORES,F,53,0,53,1.0,|NORES|
NORETE,F,32,0,32,1.0,|NORETE|
NORI,M,96,200,296,0.6756756756756757,|NORI|NORY|
NORIAKI,M,0,45,45,1.0,|NORIAKI|
NORIAN,F,26,0,26,1.0,|NORIAN|
NORIANE,F,73,0,73,1.0,|NORIANE|NORRAINE|
NORIKO,F,438,33,471,0.9299363057324841,|NORICO|NORIKO|
NORIE,F,55,0,55,1.0,|NORIE|
NORIENE,F,28,0,28,1.0,|NORIENE|
NORILDA,F,170,0,170,1.0,|NORILDA|
NORLENE,F,94,0,94,1.0,|NORILENE|NORLENE|
NORIMAR,F,313,109,422,0.7417061611374408,|NORIMAR|
NORINA,F,362,0,362,1.0,|NORINA|NORINHA|
NORINO,M,0,37,37,1.0,|NORINO|
NORIO,M,0,261,261,1.0,|NORIO|
NORIS,F,331,0,331,1.0,|NORIS|
NORISVALDO,M,0,102,102,1.0,|NORISVALDO|
NORITA,F,124,0,124,1.0,|NORITA|
NORIVAL,M,0,5798,5798,1.0,|NORIVAL|
NORIVALDA,F,37,0,37,1.0,|NORIVALDA|
NORIVALDO,M,0,1167,1167,1.0,|NORIVALDO|
NORIVAN,M,0,49,49,1.0,|NORIVAN|
NORIZETE,F,23,0,23,1.0,|NORIZETE|
NORLAN,M,0,32,32,1.0,|NORLAN|
NORLANDIA,F,63,0,63,1.0,|NORLANDIA|
NORLANDO,M,0,34,34,1.0,|NORLANDO|
NORLEIDE,F,86,0,86,1.0,|NORLEIDE|
NORMA,F,46548,140,46688,0.9970013708019191,|NORMA|NORMAR|
NORMACELIA,F,29,0,29,1.0,|NORMACELIA|
NORMACI,F,474,0,474,1.0,|NORMACI|NORMACIR|NORMACY|
NORMALEIDE,F,22,0,22,1.0,|NORMALEIDE|
NORMALENE,F,38,0,38,1.0,|NORMALENE|
NORMELI,F,205,0,205,1.0,|NORMALI|NORMELI|
NORMELIA,F,2685,0,2685,1.0,|NORMALIA|NORMELIA|
NORMALICE,F,229,0,229,1.0,|NORMALICE|
NORMALINA,F,202,0,202,1.0,|NORMALINA|NORMELINA|
NORMALINDA,F,24,0,24,1.0,|NORMALINDA|
NORMALUCIA,F,152,0,152,1.0,|NORMALUCIA|
NORMAN,M,329,493,822,0.5997566909975669,|NORMAM|NORMAN|
NORMANA,F,26,0,26,1.0,|NORMANA|
NORMANDA,F,415,0,415,1.0,|NORMANDA|
NORMANDE,M,0,20,20,1.0,|NORMANDE|
NORMANDES,M,0,146,146,1.0,|NORMANDES|
NORMANDI,M,0,35,35,1.0,|NORMANDI|
NORMANDIA,F,221,0,221,1.0,|NORMANDIA|
NORMANDO,M,0,2695,2695,1.0,|NORMANDO|
NORMANGELA,F,28,0,28,1.0,|NORMANGELA|
NORMANO,M,0,117,117,1.0,|NORMANO|
NORMECI,F,33,0,33,1.0,|NORMECI|
NORMEDE,F,24,0,24,1.0,|NORMEDE|
NORMEIDE,F,729,0,729,1.0,|NORMEIDE|
NORMELHA,F,111,0,111,1.0,|NORMELHA|
NORMELIO,M,0,731,731,1.0,|NORMELIO|
NORMELITA,F,100,0,100,1.0,|NORMELITA|
NORMI,F,244,0,244,1.0,|NORMI|NORMIR|NORMY|
NORMILDA,F,170,0,170,1.0,|NORMILDA|
NORMILSON,M,0,25,25,1.0,|NORMILSON|
NORMILZA,F,34,0,34,1.0,|NORMILZA|
NORMINDA,F,150,0,150,1.0,|NORMINDA|
NORMINDO,M,0,45,45,1.0,|NORMINDO|
NORMINO,M,0,57,57,1.0,|NORMINO|
NORMISIA,F,20,0,20,1.0,|NORMISIA|
NORMIZA,F,20,0,20,1.0,|NORMIZA|
NORRAN,M,0,74,74,1.0,|NORAN|NORRAN|
NORRARA,F,22,0,22,1.0,|NORRARA|
NORTON,M,0,2834,2834,1.0,|NORTHON|NORTOM|NORTON|
NORTO,M,0,33,33,1.0,|NORTO|
NORVAL,M,0,125,125,1.0,|NORVAL|
NORVALDO,M,0,75,75,1.0,|NORVALDO|
NORVALINO,M,0,33,33,1.0,|NORVALINO|
NORVINA,F,258,0,258,1.0,|NORVINA|
NOSLEN,M,0,102,102,1.0,|NOSLEN|
NOZOR,M,0,155,155,1.0,|NOSOR|NOZOR|
NOSVALDO,M,0,31,31,1.0,|NOSVALDO|
NUR,F,108,0,108,1.0,|NOUR|NUR|
NOURIVAL,M,0,192,192,1.0,|NOURIVAL|
NOVA,F,66,0,66,1.0,|NOVA|
NOVAES,M,0,69,69,1.0,|NOVAES|
NOVAIR,M,0,27,27,1.0,|NOVAIR|
NOVAIS,M,0,42,42,1.0,|NOVAIS|
NOVAL,M,0,84,84,1.0,|NOVAL|
NOVELI,F,42,0,42,1.0,|NOVELI|
NOVEMBRINO,M,0,23,23,1.0,|NOVEMBRINO|
NOZINHO,M,0,90,90,1.0,|NOZINHO|
NUAN,M,0,30,30,1.0,|NUAN|
NUANA,F,22,0,22,1.0,|NUANA|
NUARA,F,79,0,79,1.0,|NUARA|
NUBEA,F,23,0,23,1.0,|NUBEA|
NUBELIA,F,35,0,35,1.0,|NUBELIA|
NUBER,M,0,27,27,1.0,|NUBER|
NUBERLANDIA,F,28,0,28,1.0,|NUBERLANDIA|
NUBIA,F,48663,145,48808,0.9970291755449926,|NUBIA|NUBYA|NUDIA|
NUBIAN,F,28,0,28,1.0,|NUBIAN|
NUBIANA,F,245,0,245,1.0,|NUBIANA|
NUBIANE,F,304,0,304,1.0,|NUBIANE|
NUBIARA,F,24,0,24,1.0,|NUBIARA|
NUBIENE,F,33,0,33,1.0,|NUBIENE|
NUBILENE,F,49,0,49,1.0,|NUBILENE|
NUBIO,M,0,361,361,1.0,|NUBIO|
NUBSON,M,0,51,51,1.0,|NUBSON|NUDSON|
NUCCIA,F,41,0,41,1.0,|NUCCIA|
NUCELIA,F,184,0,184,1.0,|NUCELIA|NUCILIA|
NUCIA,F,313,0,313,1.0,|NUCIA|
NUCIENE,F,36,0,36,1.0,|NUCIENE|
NUCILENE,F,68,0,68,1.0,|NUCILENE|
NUCINEIA,F,73,0,73,1.0,|NUCINEIA|
NUCINEIDE,F,70,0,70,1.0,|NUCINEIDE|
NUCIO,M,0,34,34,1.0,|NUCIO|
NUCLECIA,F,73,0,73,1.0,|NUCLECIA|
NUMA,F,54,45,99,0.5454545454545454,|NUMA|
NUMERIANO,M,0,64,64,1.0,|NUMERIANO|
NUNA,F,72,0,72,1.0,|NUNA|
NUNCIA,F,177,0,177,1.0,|NUNCIA|
NUNCIATA,F,50,0,50,1.0,|NUNCIATA|
NUNCIO,M,0,117,117,1.0,|NUNCIO|
NUNES,M,76,965,1041,0.9269932756964457,|NUNES|
NUNO,M,0,1386,1386,1.0,|NUNO|
NUNZIO,M,0,29,29,1.0,|NUNZIO|
NURA,F,121,0,121,1.0,|NOURA|NURA|
NURI,F,103,30,133,0.7744360902255639,|NURI|NURY|
NURIA,F,1512,0,1512,1.0,|NURIA|NURYA|
NURIAN,F,57,0,57,1.0,|NURIAN|
NURIANE,F,32,0,32,1.0,|NURIANE|
NURIELE,F,37,0,37,1.0,|NURIELE|
NURIMAR,F,239,0,239,1.0,|NURIMAR|
NUZA,F,153,0,153,1.0,|NUSA|NUZA|
NUZIA,F,468,0,468,1.0,|NUSIA|NUZIA|
NUTIELE,F,25,0,25,1.0,|NUTIELE|
NUVIA,F,52,0,52,1.0,|NUVIA|
NUZIANE,F,30,0,30,1.0,|NUZIANE|
NYMPHA,F,33,0,33,1.0,|NYMPHA|
OACIR,M,27,166,193,0.8601036269430051,|OACI|OACIR|OACY|OACYR|
OHARA,F,205,0,205,1.0,|OARA|OHARA|YOHARA|
OBADIA,M,0,42,42,1.0,|OBADIA|
OBADIAS,M,0,850,850,1.0,|OBADIAS|
ODAILDO,M,0,412,412,1.0,|OBALDO|ODAILDO|ODEILDO|ODOALDO|
OBDE,M,0,28,28,1.0,|OBDE|
OBDIAS,M,0,87,87,1.0,|OBDIAS|
OBDULIA,F,38,0,38,1.0,|OBDULIA|
OBED,M,0,211,211,1.0,|OBED|
OBEDE,M,156,831,987,0.8419452887537994,|OBEDE|ODEDE|
OBEDES,M,41,311,352,0.8835227272727273,|OBEDES|
OBEDI,M,27,138,165,0.8363636363636363,|OBEDI|
OBEDIA,F,42,0,42,1.0,|OBEDIA|
OBEDIAS,M,0,121,121,1.0,|OBEDIAS|
OBEDIO,M,0,118,118,1.0,|OBEDIO|
OBEDIS,M,0,48,48,1.0,|OBEDIS|
ODELINA,F,712,0,712,1.0,|OBELINA|ODALINA|ODELINA|ODILINA|ODOLINA|
ODELINO,M,0,363,363,1.0,|OBELINO|ODALINO|ODELINO|ODOLINO|
ODENICE,F,461,0,461,1.0,|OBENICE|ODENICE|
ODENICIO,M,0,62,62,1.0,|OBENICIO|ODENICIO|
ODENILSON,M,0,1082,1082,1.0,|OBENILSON|ODENILSOM|ODENILSON|
ODERALDO,M,0,56,56,1.0,|OBERALDO|ODERALDO|
OBERDA,M,0,120,120,1.0,|OBERDA|
OBERDANIA,F,20,0,20,1.0,|OBERDANIA|
ODERICO,M,0,173,173,1.0,|OBERICO|ODERICO|
OBERIO,M,0,115,115,1.0,|OBERIO|ODERIO|
OBERLAN,M,0,428,428,1.0,|OBERLAN|ODERLAN|
OBERLANDIO,M,0,60,60,1.0,|OBERLANDIO|
OBERLANE,F,47,0,47,1.0,|OBERLANE|ODERLANE|
OBERLANIO,M,0,24,24,1.0,|OBERLANIO|
ODERLEI,M,29,384,413,0.9297820823244553,|OBERLEI|ODERLEI|ODERLEY|ODERLI|ODERLY|
OBERON,M,0,67,67,1.0,|OBERON|
OBERTE,M,29,36,65,0.5538461538461539,|OBERTE|ODERTE|
OBERTI,M,0,104,104,1.0,|OBERTI|
OBERTINO,M,0,94,94,1.0,|OBERTINO|
OBERTO,M,0,424,424,1.0,|HOBERTO|OBERTO|
ODERVAL,M,0,97,97,1.0,|OBERVAL|ODERVAL|
OBIDIEL,M,0,21,21,1.0,|OBIDIEL|
OBIRACI,M,0,40,40,1.0,|OBIRACI|
OBIRAJARA,M,0,101,101,1.0,|OBIRAJARA|
OBIRATAN,M,0,57,57,1.0,|OBIRATAN|
OCARLINA,F,84,0,84,1.0,|OCARLINA|
OCEAN,M,0,152,152,1.0,|OCEAN|
OCEANA,F,33,0,33,1.0,|OCEANA|
OCEANE,F,27,0,27,1.0,|OCEANE|
OCEANIA,F,30,0,30,1.0,|OCEANIA|
OCEANIRA,F,87,0,87,1.0,|OCEANIRA|
OCEANO,M,0,185,185,1.0,|OCEANO|
OCEDIR,M,0,21,21,1.0,|OCEDIR|
OCELO,M,0,69,69,1.0,|OCELHO|OCELO|
OCELI,F,37,26,63,0.5873015873015873,|OCELI|OCILEI|
OCELIA,F,722,257,979,0.7374872318692544,|OCELIA|OCILIA|OCLAIR|
OCELIANO,M,0,38,38,1.0,|OCELIANO|
OCALINA,F,292,0,292,1.0,|OCALINA|OCELINA|
OCELINO,M,0,72,72,1.0,|OCELINO|
OCELIO,M,0,1040,1040,1.0,|OCELIO|OCIELIO|OCILIO|
OCEMAR,M,0,48,48,1.0,|OCEMAR|
OCEMIR,M,0,41,41,1.0,|OCEMIR|
OCENIR,M,37,76,113,0.672566371681416,|OCENI|OCENIR|
OCENILDO,M,0,58,58,1.0,|OCENILDO|
OCENIRA,F,45,0,45,1.0,|OCENIRA|
UOCHITON,M,0,373,373,1.0,|OCHITON|OXITON|UOCHITOM|UOCHITON|UOSHITON|UOXITON|
OCIR,M,0,224,224,1.0,|OCI|OCIR|OCY|OCYR|
OCIANE,F,117,0,117,1.0,|OCIANE|
OCIANIRA,F,45,0,45,1.0,|OCIANIRA|
OCICLEI,M,0,46,46,1.0,|OCICLEI|
OCICLEIA,F,103,0,103,1.0,|OCICLEIA|
OCICLEIDE,F,68,0,68,1.0,|OCICLEIDE|
OCIEL,M,0,110,110,1.0,|OCIEL|
OCIENE,F,173,0,173,1.0,|OCIENE|
OCILA,F,85,0,85,1.0,|OCILA|
OCILANE,F,56,0,56,1.0,|OCILANE|
OCILDA,F,116,0,116,1.0,|OCILDA|
OCILEA,F,21,0,21,1.0,|OCILEA|
OCILEIA,F,273,0,273,1.0,|OCILEIA|OCLEIA|
OCILEIDE,F,192,0,192,1.0,|OCILEIDE|OCLEIDE|
OCILENE,F,977,0,977,1.0,|OCILENE|
OCILENO,M,0,24,24,1.0,|OCILENO|
OCILMA,F,43,0,43,1.0,|OCILMA|
OCILON,M,0,74,74,1.0,|OCILON|
OCIMAR,M,79,3333,3412,0.9768464243845252,|OCIMA|OCIMAR|
OCIMARA,F,157,0,157,1.0,|OCIMARA|
OCINALDO,M,0,40,40,1.0,|OCINALDO|
OCINEI,M,0,151,151,1.0,|OCINEI|OCINEY|
OCINEIA,F,209,0,209,1.0,|OCINEIA|
OCINEIDE,F,168,0,168,1.0,|OCINEIDE|
OCINO,M,0,46,46,1.0,|OCINO|
OCIOMAR,M,0,36,36,1.0,|OCIOMAR|
OCION,M,0,33,33,1.0,|OCION|
OCIONE,F,333,266,599,0.5559265442404007,|OCIONE|
OCIONEIDE,F,31,0,31,1.0,|OCIONEIDE|
OCIONIRA,F,22,0,22,1.0,|OCIONIRA|
OCIREMA,F,205,0,205,1.0,|OCIREMA|
OCIRENE,F,219,0,219,1.0,|OCIRENE|
OCIRES,M,0,37,37,1.0,|OCIRES|
OCIRLENE,F,28,0,28,1.0,|OCIRLENE|
OCIVALDO,M,0,421,421,1.0,|OCIVALDO|
OCIVAN,M,0,130,130,1.0,|OCIVAN|
OCIVANIA,F,39,0,39,1.0,|OCIVANIA|
OCLECIANO,M,0,35,35,1.0,|OCLECIANO|
OCLECIO,M,0,209,209,1.0,|OCLECIO|
OCLESIA,F,37,0,37,1.0,|OCLESIA|
OCLESIO,M,0,163,163,1.0,|OCLESIO|
OCLIDES,M,0,302,302,1.0,|OCLIDES|
OCLIDIO,M,0,52,52,1.0,|OCLIDIO|
OCRIDES,M,0,42,42,1.0,|OCRIDES|
OCRIDIO,M,0,35,35,1.0,|OCRIDIO|
OCTACILIA,F,73,0,73,1.0,|OCTACILIA|
OCTACILIO,M,0,605,605,1.0,|OCTACILIO|
OCTAVIA,F,96,0,96,1.0,|OCTAVIA|
OCTAVIANO,M,0,229,229,1.0,|OCTAVIANO|
OCTAVIO,M,0,3955,3955,1.0,|OCTAVIO|
ODA,F,170,60,230,0.7391304347826086,|HODA|ODA|ODAR|
ODACIR,M,745,2455,3200,0.7671875,|ODACI|ODACIR|ODACY|ODACYR|
ODACIL,M,0,53,53,1.0,|ODACIL|
ODACILIO,M,0,62,62,1.0,|ODACILIO|
ODACIO,M,0,251,251,1.0,|ODACIO|
ODACIRA,F,72,0,72,1.0,|ODACIRA|
ODIL,M,76,1826,1902,0.9600420609884333,|ODAEL|ODAIL|ODEL|ODIEL|ODIL|
ODAILSON,M,0,2794,2794,1.0,|ODAELSON|ODAILSOM|ODAILSON|ODEILSON|ODELSON|ODIELSON|ODILSOM|ODILSON|
ODAIR,M,715,68246,68961,0.9896318208842679,|HODAIR|ODAI|ODAIR|ODAY|ODAYR|
ODAIA,F,27,0,27,1.0,|ODAIA|
ODAIANA,F,28,0,28,1.0,|ODAIANA|
